,Date_time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
22824,2010-10-16 20:24:00,0.422,0.228,242.78,2.0,0.0,1.0,0.0
22825,2010-10-16 20:25:00,0.422,0.232,243.57,2.0,0.0,1.0,1.0
22826,2010-10-16 20:26:00,0.422,0.234,244.05,2.0,0.0,1.0,1.0
22827,2010-10-16 20:27:00,0.42,0.232,243.78,2.0,0.0,2.0,0.0
22828,2010-10-16 20:28:00,0.42,0.228,243.09,2.0,0.0,1.0,1.0
22829,2010-10-16 20:29:00,0.418,0.228,242.96,2.0,0.0,1.0,1.0
22830,2010-10-16 20:30:00,0.416,0.226,242.67,1.8,0.0,1.0,0.0
22831,2010-10-16 20:31:00,1.29,0.176,241.52,5.6,0.0,1.0,14.0
22832,2010-10-16 20:32:00,1.44,0.072,241.82,5.8,0.0,1.0,20.0
22833,2010-10-16 20:33:00,1.42,0.07,241.46,5.8,0.0,1.0,19.0
22834,2010-10-16 20:34:00,1.402,0.068,240.78,5.8,0.0,1.0,18.0
22835,2010-10-16 20:35:00,1.394,0.068,240.62,5.8,0.0,1.0,19.0
22836,2010-10-16 20:36:00,1.39,0.068,240.49,5.8,0.0,2.0,18.0
22837,2010-10-16 20:37:00,1.394,0.07,241.04,5.8,0.0,1.0,19.0
22838,2010-10-16 20:38:00,1.446,0.116,241.28,6.0,0.0,1.0,18.0
22839,2010-10-16 20:39:00,1.436,0.106,241.46,5.8,0.0,0.0,19.0
22840,2010-10-16 20:40:00,1.402,0.052,241.08,5.8,0.0,0.0,18.0
22841,2010-10-16 20:41:00,1.404,0.054,241.36,5.8,0.0,0.0,19.0
22842,2010-10-16 20:42:00,1.392,0.05,240.32,5.8,0.0,0.0,18.0
22843,2010-10-16 20:43:00,1.374,0.046,238.76,5.6,0.0,0.0,18.0
22844,2010-10-16 20:44:00,1.374,0.048,239.06,5.6,0.0,0.0,18.0
22845,2010-10-16 20:45:00,1.376,0.048,239.32,5.6,0.0,0.0,19.0
22846,2010-10-16 20:46:00,1.35,0.0,239.57,5.6,0.0,0.0,18.0
22847,2010-10-16 20:47:00,1.304,0.052,239.22,5.4,0.0,0.0,18.0
22848,2010-10-16 20:48:00,1.302,0.052,238.95,5.4,0.0,0.0,18.0
22849,2010-10-16 20:49:00,1.392,0.0,239.42,5.8,0.0,0.0,18.0
22850,2010-10-16 20:50:00,1.416,0.08,239.75,5.8,0.0,0.0,19.0
22851,2010-10-16 20:51:00,1.408,0.078,239.29,5.8,0.0,0.0,18.0
22852,2010-10-16 20:52:00,1.402,0.078,238.93,5.8,0.0,0.0,18.0
22853,2010-10-16 20:53:00,1.4,0.078,238.98,5.8,0.0,0.0,18.0
22854,2010-10-16 20:54:00,1.4,0.078,239.15,5.8,0.0,0.0,18.0
22855,2010-10-16 20:55:00,1.406,0.08,239.7,5.8,0.0,0.0,18.0
22856,2010-10-16 20:56:00,1.408,0.08,240.1,5.8,0.0,0.0,19.0
22857,2010-10-16 20:57:00,1.4,0.078,239.34,5.8,0.0,0.0,18.0
22858,2010-10-16 20:58:00,1.398,0.078,239.26,5.8,0.0,0.0,18.0
22859,2010-10-16 20:59:00,1.398,0.078,239.33,5.8,0.0,0.0,18.0
22860,2010-10-16 21:00:00,1.404,0.08,239.84,5.8,0.0,0.0,19.0
22861,2010-10-16 21:01:00,1.404,0.08,239.9,5.8,0.0,0.0,18.0
22862,2010-10-16 21:02:00,1.354,0.0,240.09,5.6,0.0,0.0,18.0
22863,2010-10-16 21:03:00,1.046,0.0,241.05,4.6,0.0,0.0,16.0
22864,2010-10-16 21:04:00,0.252,0.0,241.72,1.0,0.0,0.0,0.0
22865,2010-10-16 21:05:00,0.254,0.0,242.74,1.0,0.0,0.0,1.0
22866,2010-10-16 21:06:00,0.252,0.0,242.61,1.0,0.0,0.0,0.0
22867,2010-10-16 21:07:00,0.252,0.0,242.02,1.0,0.0,0.0,1.0
22868,2010-10-16 21:08:00,0.252,0.0,241.39,1.0,0.0,0.0,1.0
22869,2010-10-16 21:09:00,0.25,0.0,241.26,1.0,0.0,0.0,0.0
22870,2010-10-16 21:10:00,0.25,0.0,241.27,1.0,0.0,0.0,1.0
22871,2010-10-16 21:11:00,0.252,0.0,242.25,1.0,0.0,0.0,1.0
22872,2010-10-16 21:12:00,0.254,0.0,242.86,1.0,0.0,0.0,0.0
22873,2010-10-16 21:13:00,0.254,0.0,243.12,1.0,0.0,0.0,1.0
22874,2010-10-16 21:14:00,0.252,0.0,241.79,1.0,0.0,0.0,1.0
22875,2010-10-16 21:15:00,0.254,0.0,242.4,1.0,0.0,0.0,0.0
22876,2010-10-16 21:16:00,0.322,0.0,242.54,1.4,0.0,0.0,1.0
22877,2010-10-16 21:17:00,0.33,0.074,242.23,1.4,0.0,0.0,1.0
22878,2010-10-16 21:18:00,0.33,0.074,242.43,1.4,0.0,0.0,0.0
22879,2010-10-16 21:19:00,0.332,0.076,242.88,1.4,0.0,0.0,1.0
22880,2010-10-16 21:20:00,0.452,0.21,242.27,2.0,0.0,0.0,1.0
22881,2010-10-16 21:21:00,0.436,0.208,242.18,2.0,0.0,0.0,0.0
22882,2010-10-16 21:22:00,0.432,0.208,242.32,2.0,0.0,0.0,1.0
22883,2010-10-16 21:23:00,0.428,0.208,242.44,2.0,0.0,0.0,1.0
22884,2010-10-16 21:24:00,0.376,0.134,242.21,1.6,0.0,0.0,0.0
22885,2010-10-16 21:25:00,0.352,0.102,242.04,1.4,0.0,0.0,1.0
22886,2010-10-16 21:26:00,0.35,0.102,242.02,1.4,0.0,0.0,0.0
22887,2010-10-16 21:27:00,0.35,0.104,242.33,1.4,0.0,0.0,1.0
22888,2010-10-16 21:28:00,0.35,0.104,242.27,1.4,0.0,0.0,1.0
22889,2010-10-16 21:29:00,0.352,0.102,241.96,1.4,0.0,0.0,0.0
22890,2010-10-16 21:30:00,0.35,0.096,239.95,1.4,0.0,0.0,1.0
22891,2010-10-16 21:31:00,0.35,0.096,240.08,1.4,0.0,0.0,1.0
22892,2010-10-16 21:32:00,0.336,0.078,240.25,1.4,0.0,0.0,0.0
22893,2010-10-16 21:33:00,0.252,0.0,240.05,1.0,0.0,0.0,1.0
22894,2010-10-16 21:34:00,0.248,0.0,240.3,1.0,0.0,0.0,1.0
22895,2010-10-16 21:35:00,0.25,0.0,240.84,1.0,0.0,0.0,0.0
22896,2010-10-16 21:36:00,0.248,0.0,240.36,1.0,0.0,0.0,1.0
22897,2010-10-16 21:37:00,0.25,0.0,241.02,1.0,0.0,0.0,1.0
22898,2010-10-16 21:38:00,0.25,0.0,241.05,1.0,0.0,0.0,0.0
22899,2010-10-16 21:39:00,0.25,0.0,240.4,1.0,0.0,0.0,1.0
22900,2010-10-16 21:40:00,0.248,0.0,240.17,1.0,0.0,0.0,1.0
22901,2010-10-16 21:41:00,0.25,0.0,240.66,1.0,0.0,0.0,0.0
22902,2010-10-16 21:42:00,0.25,0.0,240.4,1.0,0.0,0.0,1.0
22903,2010-10-16 21:43:00,0.248,0.0,240.01,1.0,0.0,0.0,0.0
22904,2010-10-16 21:44:00,0.252,0.0,240.36,1.0,0.0,0.0,1.0
22905,2010-10-16 21:45:00,0.256,0.0,240.79,1.0,0.0,0.0,1.0
22906,2010-10-16 21:46:00,0.256,0.0,240.2,1.0,0.0,0.0,0.0
22907,2010-10-16 21:47:00,0.254,0.0,239.67,1.0,0.0,0.0,1.0
22908,2010-10-16 21:48:00,0.252,0.0,238.42,1.0,0.0,0.0,1.0
22909,2010-10-16 21:49:00,0.252,0.0,238.62,1.0,0.0,0.0,0.0
22910,2010-10-16 21:50:00,0.308,0.0,238.81,1.4,0.0,0.0,1.0
22911,2010-10-16 21:51:00,0.362,0.09,238.42,1.6,0.0,0.0,1.0
22912,2010-10-16 21:52:00,0.352,0.09,238.7,1.4,0.0,0.0,0.0
22913,2010-10-16 21:53:00,0.35,0.092,239.17,1.4,0.0,0.0,1.0
22914,2010-10-16 21:54:00,0.422,0.17,239.01,2.0,0.0,0.0,0.0
22915,2010-10-16 21:55:00,0.424,0.196,239.86,1.8,0.0,0.0,1.0
22916,2010-10-16 21:56:00,0.422,0.194,239.31,1.8,0.0,0.0,1.0
22917,2010-10-16 21:57:00,0.42,0.196,239.42,1.8,0.0,0.0,0.0
22918,2010-10-16 21:58:00,0.42,0.198,239.91,1.8,0.0,0.0,1.0
22919,2010-10-16 21:59:00,0.772,0.362,239.17,3.8,0.0,0.0,6.0
22920,2010-10-16 22:00:00,0.996,0.46,239.84,4.6,0.0,0.0,10.0
22921,2010-10-16 22:01:00,1.024,0.456,239.6,4.6,0.0,0.0,11.0
22922,2010-10-16 22:02:00,1.004,0.39,239.89,4.4,0.0,0.0,11.0
22923,2010-10-16 22:03:00,0.944,0.288,241.16,4.0,0.0,0.0,11.0
22924,2010-10-16 22:04:00,0.912,0.236,241.64,3.8,0.0,0.0,12.0
22925,2010-10-16 22:05:00,0.912,0.23,240.9,3.8,0.0,0.0,11.0
22926,2010-10-16 22:06:00,0.914,0.232,241.35,3.8,0.0,0.0,12.0
22927,2010-10-16 22:07:00,0.91,0.23,241.18,3.8,0.0,0.0,11.0
22928,2010-10-16 22:08:00,0.904,0.226,240.83,3.8,0.0,0.0,12.0
22929,2010-10-16 22:09:00,0.804,0.184,240.48,3.6,0.0,0.0,11.0
22930,2010-10-16 22:10:00,0.248,0.0,240.73,1.0,0.0,0.0,0.0
22931,2010-10-16 22:11:00,0.248,0.0,240.74,1.0,0.0,0.0,1.0
22932,2010-10-16 22:12:00,0.252,0.0,242.83,1.0,0.0,0.0,1.0
22933,2010-10-16 22:13:00,0.25,0.0,243.15,1.0,0.0,0.0,0.0
22934,2010-10-16 22:14:00,0.252,0.0,242.66,1.0,0.0,0.0,1.0
22935,2010-10-16 22:15:00,0.256,0.0,242.69,1.0,0.0,0.0,1.0
22936,2010-10-16 22:16:00,0.256,0.0,242.85,1.0,0.0,0.0,0.0
22937,2010-10-16 22:17:00,0.256,0.0,242.74,1.0,0.0,0.0,1.0
22938,2010-10-16 22:18:00,0.254,0.0,242.55,1.0,0.0,0.0,0.0
22939,2010-10-16 22:19:00,0.256,0.0,242.56,1.0,0.0,0.0,1.0
22940,2010-10-16 22:20:00,0.256,0.0,242.82,1.0,0.0,0.0,1.0
22941,2010-10-16 22:21:00,0.368,0.092,241.59,1.6,0.0,0.0,0.0
22942,2010-10-16 22:22:00,0.356,0.1,241.47,1.4,0.0,0.0,1.0
22943,2010-10-16 22:23:00,0.352,0.1,241.61,1.4,0.0,0.0,1.0
22944,2010-10-16 22:24:00,0.35,0.1,241.72,1.4,0.0,0.0,0.0
22945,2010-10-16 22:25:00,0.348,0.1,241.4,1.4,0.0,0.0,1.0
22946,2010-10-16 22:26:00,0.348,0.1,241.69,1.4,0.0,0.0,1.0
22947,2010-10-16 22:27:00,0.346,0.102,241.87,1.4,0.0,0.0,0.0
22948,2010-10-16 22:28:00,0.344,0.102,241.55,1.4,0.0,0.0,1.0
22949,2010-10-16 22:29:00,0.348,0.102,241.96,1.4,0.0,0.0,1.0
22950,2010-10-16 22:30:00,0.35,0.1,241.16,1.4,0.0,0.0,0.0
22951,2010-10-16 22:31:00,0.348,0.098,240.89,1.4,0.0,0.0,1.0
22952,2010-10-16 22:32:00,0.394,0.14,240.67,1.8,0.0,0.0,1.0
22953,2010-10-16 22:33:00,0.418,0.194,240.89,1.8,0.0,0.0,0.0
22954,2010-10-16 22:34:00,0.326,0.072,241.76,1.4,0.0,0.0,1.0
22955,2010-10-16 22:35:00,0.328,0.072,242.32,1.4,0.0,0.0,1.0
22956,2010-10-16 22:36:00,0.326,0.072,242.2,1.4,0.0,0.0,0.0
22957,2010-10-16 22:37:00,0.322,0.07,241.59,1.4,0.0,0.0,1.0
22958,2010-10-16 22:38:00,0.32,0.07,241.54,1.4,0.0,0.0,1.0
22959,2010-10-16 22:39:00,0.32,0.07,241.49,1.4,0.0,0.0,0.0
22960,2010-10-16 22:40:00,0.292,0.0,241.31,1.2,0.0,0.0,1.0
22961,2010-10-16 22:41:00,0.246,0.0,241.6,1.0,0.0,0.0,0.0
22962,2010-10-16 22:42:00,0.248,0.0,241.94,1.0,0.0,0.0,1.0
22963,2010-10-16 22:43:00,0.246,0.0,241.45,1.0,0.0,0.0,1.0
22964,2010-10-16 22:44:00,0.248,0.0,241.08,1.0,0.0,0.0,0.0
22965,2010-10-16 22:45:00,0.254,0.0,241.26,1.0,0.0,0.0,1.0
22966,2010-10-16 22:46:00,0.254,0.0,242.27,1.0,0.0,0.0,1.0
22967,2010-10-16 22:47:00,0.248,0.0,242.71,1.0,0.0,0.0,0.0
22968,2010-10-16 22:48:00,0.25,0.0,243.12,1.0,0.0,0.0,1.0
22969,2010-10-16 22:49:00,0.248,0.0,242.51,1.0,0.0,0.0,1.0
22970,2010-10-16 22:50:00,0.248,0.0,242.24,1.0,0.0,0.0,0.0
22971,2010-10-16 22:51:00,0.298,0.0,242.2,1.4,0.0,0.0,1.0
22972,2010-10-16 22:52:00,0.36,0.106,242.66,1.4,0.0,0.0,1.0
22973,2010-10-16 22:53:00,0.356,0.106,242.66,1.4,0.0,0.0,0.0
22974,2010-10-16 22:54:00,0.354,0.106,242.76,1.4,0.0,0.0,1.0
22975,2010-10-16 22:55:00,0.352,0.106,243.05,1.4,0.0,0.0,1.0
22976,2010-10-16 22:56:00,0.35,0.104,242.78,1.4,0.0,0.0,0.0
22977,2010-10-16 22:57:00,0.35,0.104,242.85,1.4,0.0,0.0,1.0
22978,2010-10-16 22:58:00,0.346,0.104,242.41,1.4,0.0,0.0,1.0
22979,2010-10-16 22:59:00,0.346,0.102,242.25,1.4,0.0,0.0,0.0
22980,2010-10-16 23:00:00,0.346,0.104,242.83,1.4,0.0,0.0,1.0
22981,2010-10-16 23:01:00,0.346,0.106,243.16,1.4,0.0,0.0,1.0
22982,2010-10-16 23:02:00,0.346,0.108,243.4,1.4,0.0,0.0,0.0
22983,2010-10-16 23:03:00,0.346,0.106,243.03,1.4,0.0,0.0,1.0
22984,2010-10-16 23:04:00,0.304,0.048,243.28,1.2,0.0,0.0,0.0
22985,2010-10-16 23:05:00,0.25,0.0,243.48,1.0,0.0,0.0,1.0
22986,2010-10-16 23:06:00,0.25,0.0,243.5,1.0,0.0,0.0,1.0
22987,2010-10-16 23:07:00,0.25,0.0,243.65,1.0,0.0,0.0,0.0
22988,2010-10-16 23:08:00,0.252,0.0,244.09,1.0,0.0,0.0,1.0
22989,2010-10-16 23:09:00,0.25,0.0,243.53,1.0,0.0,0.0,1.0
22990,2010-10-16 23:10:00,0.282,0.0,243.37,1.4,0.0,0.0,0.0
22991,2010-10-16 23:11:00,0.328,0.074,243.26,1.4,0.0,0.0,1.0
22992,2010-10-16 23:12:00,0.33,0.076,243.47,1.4,0.0,0.0,1.0
22993,2010-10-16 23:13:00,0.33,0.076,243.33,1.4,0.0,0.0,0.0
22994,2010-10-16 23:14:00,0.328,0.074,242.91,1.4,0.0,0.0,1.0
22995,2010-10-16 23:15:00,0.328,0.078,243.89,1.4,0.0,0.0,1.0
22996,2010-10-16 23:16:00,0.326,0.078,244.07,1.4,0.0,0.0,0.0
22997,2010-10-16 23:17:00,0.326,0.078,243.83,1.4,0.0,0.0,1.0
22998,2010-10-16 23:18:00,0.31,0.056,244.15,1.2,0.0,0.0,1.0
22999,2010-10-16 23:19:00,0.252,0.0,244.28,1.0,0.0,0.0,0.0
23000,2010-10-16 23:20:00,0.252,0.0,244.47,1.0,0.0,0.0,1.0
23001,2010-10-16 23:21:00,0.252,0.0,244.47,1.0,0.0,0.0,1.0
23002,2010-10-16 23:22:00,0.34,0.068,244.25,1.4,0.0,0.0,0.0
23003,2010-10-16 23:23:00,0.364,0.114,245.05,1.6,0.0,0.0,1.0
23004,2010-10-16 23:24:00,0.36,0.112,244.79,1.4,0.0,0.0,1.0
23005,2010-10-16 23:25:00,0.358,0.112,244.6,1.4,0.0,0.0,0.0
23006,2010-10-16 23:26:00,0.356,0.112,244.64,1.4,0.0,0.0,1.0
23007,2010-10-16 23:27:00,0.354,0.11,244.35,1.4,0.0,0.0,1.0
23008,2010-10-16 23:28:00,0.352,0.11,244.17,1.4,0.0,0.0,0.0
23009,2010-10-16 23:29:00,0.352,0.11,244.36,1.4,0.0,0.0,1.0
23010,2010-10-16 23:30:00,0.352,0.112,244.89,1.4,0.0,0.0,1.0
23011,2010-10-16 23:31:00,0.35,0.112,244.67,1.4,0.0,0.0,0.0
23012,2010-10-16 23:32:00,0.352,0.114,245.12,1.4,0.0,0.0,1.0
23013,2010-10-16 23:33:00,0.35,0.114,245.1,1.4,0.0,0.0,1.0
23014,2010-10-16 23:34:00,0.348,0.11,244.23,1.4,0.0,0.0,0.0
23015,2010-10-16 23:35:00,0.276,0.0,244.09,1.2,0.0,0.0,1.0
23016,2010-10-16 23:36:00,0.252,0.0,243.89,1.0,0.0,0.0,1.0
23017,2010-10-16 23:37:00,0.314,0.0,243.69,1.4,0.0,0.0,0.0
23018,2010-10-16 23:38:00,0.332,0.094,243.17,1.4,0.0,1.0,1.0
23019,2010-10-16 23:39:00,0.334,0.094,243.26,1.4,0.0,2.0,1.0
23020,2010-10-16 23:40:00,0.332,0.092,242.68,1.4,0.0,1.0,0.0
23021,2010-10-16 23:41:00,0.332,0.09,242.52,1.4,0.0,1.0,1.0
23022,2010-10-16 23:42:00,0.334,0.092,242.79,1.4,0.0,2.0,1.0
23023,2010-10-16 23:43:00,0.332,0.09,242.43,1.4,0.0,1.0,0.0
23024,2010-10-16 23:44:00,0.334,0.092,242.55,1.4,0.0,1.0,1.0
23025,2010-10-16 23:45:00,0.336,0.092,242.88,1.4,0.0,2.0,1.0
23026,2010-10-16 23:46:00,0.336,0.092,242.78,1.4,0.0,1.0,0.0
23027,2010-10-16 23:47:00,0.334,0.092,242.49,1.4,0.0,2.0,1.0
23028,2010-10-16 23:48:00,0.366,0.112,242.4,1.6,0.0,1.0,1.0
23029,2010-10-16 23:49:00,0.41,0.194,241.87,1.8,0.0,1.0,0.0
23030,2010-10-16 23:50:00,0.41,0.194,241.76,1.8,0.0,2.0,1.0
23031,2010-10-16 23:51:00,0.41,0.194,241.86,1.8,0.0,1.0,0.0
23032,2010-10-16 23:52:00,0.438,0.216,241.99,2.0,0.0,2.0,1.0
23033,2010-10-16 23:53:00,0.516,0.328,241.79,2.4,0.0,1.0,1.0
23034,2010-10-16 23:54:00,0.51,0.328,241.58,2.4,0.0,1.0,0.0
23035,2010-10-16 23:55:00,0.506,0.33,241.88,2.4,0.0,2.0,1.0
23036,2010-10-16 23:56:00,0.484,0.302,241.9,2.4,0.0,1.0,1.0
23037,2010-10-16 23:57:00,0.43,0.228,242.38,2.0,0.0,1.0,0.0
23038,2010-10-16 23:58:00,0.428,0.23,242.96,2.0,0.0,2.0,1.0
23039,2010-10-16 23:59:00,0.428,0.232,243.24,2.0,0.0,1.0,1.0
23040,2010-10-17 00:00:00,0.424,0.23,242.99,2.0,0.0,1.0,0.0
23041,2010-10-17 00:01:00,0.422,0.228,242.69,2.0,0.0,1.0,1.0
23042,2010-10-17 00:02:00,0.418,0.22,241.15,1.8,0.0,2.0,1.0
23043,2010-10-17 00:03:00,0.416,0.222,241.26,1.8,0.0,1.0,0.0
23044,2010-10-17 00:04:00,0.416,0.218,240.62,1.8,0.0,1.0,1.0
23045,2010-10-17 00:05:00,0.378,0.17,240.65,1.6,0.0,1.0,1.0
23046,2010-10-17 00:06:00,0.32,0.086,240.76,1.4,0.0,1.0,0.0
23047,2010-10-17 00:07:00,0.32,0.086,240.73,1.4,0.0,2.0,1.0
23048,2010-10-17 00:08:00,0.32,0.086,240.66,1.4,0.0,1.0,1.0
23049,2010-10-17 00:09:00,0.32,0.086,240.64,1.4,0.0,1.0,0.0
23050,2010-10-17 00:10:00,0.318,0.086,240.52,1.4,0.0,1.0,1.0
23051,2010-10-17 00:11:00,0.32,0.088,241.41,1.4,0.0,1.0,0.0
23052,2010-10-17 00:12:00,0.322,0.09,242.38,1.4,0.0,2.0,1.0
23053,2010-10-17 00:13:00,0.322,0.09,242.37,1.4,0.0,1.0,1.0
23054,2010-10-17 00:14:00,0.322,0.09,242.24,1.4,0.0,1.0,0.0
23055,2010-10-17 00:15:00,0.322,0.09,242.18,1.4,0.0,1.0,1.0
23056,2010-10-17 00:16:00,0.322,0.09,242.31,1.4,0.0,1.0,1.0
23057,2010-10-17 00:17:00,0.322,0.092,242.61,1.4,0.0,1.0,0.0
23058,2010-10-17 00:18:00,0.322,0.09,242.4,1.4,0.0,2.0,1.0
23059,2010-10-17 00:19:00,0.322,0.092,242.79,1.4,0.0,1.0,1.0
23060,2010-10-17 00:20:00,0.32,0.092,242.61,1.4,0.0,1.0,0.0
23061,2010-10-17 00:21:00,0.32,0.09,242.27,1.4,0.0,1.0,1.0
23062,2010-10-17 00:22:00,0.322,0.092,242.63,1.4,0.0,1.0,1.0
23063,2010-10-17 00:23:00,0.408,0.184,242.57,1.8,0.0,1.0,0.0
23064,2010-10-17 00:24:00,0.43,0.228,242.69,2.0,0.0,2.0,1.0
23065,2010-10-17 00:25:00,0.426,0.228,242.49,2.0,0.0,1.0,1.0
23066,2010-10-17 00:26:00,0.444,0.236,242.83,2.2,0.0,1.0,0.0
23067,2010-10-17 00:27:00,0.5,0.332,242.5,2.4,0.0,1.0,1.0
23068,2010-10-17 00:28:00,0.498,0.332,242.34,2.4,0.0,1.0,1.0
23069,2010-10-17 00:29:00,0.496,0.33,242.19,2.4,0.0,1.0,0.0
23070,2010-10-17 00:30:00,0.494,0.332,242.59,2.4,0.0,1.0,1.0
23071,2010-10-17 00:31:00,0.492,0.334,242.65,2.4,0.0,2.0,1.0
23072,2010-10-17 00:32:00,0.49,0.332,242.34,2.4,0.0,1.0,0.0
23073,2010-10-17 00:33:00,0.488,0.332,242.54,2.4,0.0,1.0,1.0
23074,2010-10-17 00:34:00,0.476,0.318,242.64,2.2,0.0,1.0,0.0
23075,2010-10-17 00:35:00,0.416,0.23,242.89,1.8,0.0,1.0,1.0
23076,2010-10-17 00:36:00,0.328,0.102,243.25,1.4,0.0,1.0,1.0
23077,2010-10-17 00:37:00,0.324,0.096,243.83,1.4,0.0,2.0,0.0
23078,2010-10-17 00:38:00,0.324,0.096,244.14,1.4,0.0,1.0,1.0
23079,2010-10-17 00:39:00,0.322,0.096,243.86,1.4,0.0,1.0,1.0
23080,2010-10-17 00:40:00,0.322,0.094,243.33,1.4,0.0,1.0,0.0
23081,2010-10-17 00:41:00,0.322,0.094,243.51,1.4,0.0,1.0,1.0
23082,2010-10-17 00:42:00,0.322,0.092,242.9,1.4,0.0,1.0,1.0
23083,2010-10-17 00:43:00,0.318,0.088,241.66,1.4,0.0,1.0,0.0
23084,2010-10-17 00:44:00,0.318,0.088,241.35,1.4,0.0,2.0,1.0
23085,2010-10-17 00:45:00,0.318,0.088,241.29,1.4,0.0,1.0,1.0
23086,2010-10-17 00:46:00,0.318,0.088,241.76,1.4,0.0,1.0,0.0
23087,2010-10-17 00:47:00,0.318,0.088,241.81,1.4,0.0,1.0,1.0
23088,2010-10-17 00:48:00,0.32,0.09,241.98,1.4,0.0,1.0,1.0
23089,2010-10-17 00:49:00,0.318,0.09,241.67,1.4,0.0,1.0,0.0
23090,2010-10-17 00:50:00,0.318,0.09,241.79,1.4,0.0,1.0,1.0
23091,2010-10-17 00:51:00,0.318,0.09,241.63,1.4,0.0,2.0,1.0
23092,2010-10-17 00:52:00,0.318,0.09,241.73,1.4,0.0,1.0,0.0
23093,2010-10-17 00:53:00,0.354,0.12,241.69,1.6,0.0,1.0,1.0
23094,2010-10-17 00:54:00,0.426,0.22,241.11,2.0,0.0,1.0,1.0
23095,2010-10-17 00:55:00,0.422,0.22,241.07,2.0,0.0,1.0,0.0
23096,2010-10-17 00:56:00,0.42,0.22,241.12,2.0,0.0,1.0,1.0
23097,2010-10-17 00:57:00,0.418,0.218,240.76,1.8,0.0,1.0,0.0
23098,2010-10-17 00:58:00,0.416,0.22,240.94,1.8,0.0,2.0,1.0
23099,2010-10-17 00:59:00,0.414,0.218,240.66,1.8,0.0,1.0,1.0
23100,2010-10-17 01:00:00,0.412,0.216,240.39,1.8,0.0,1.0,0.0
23101,2010-10-17 01:01:00,0.41,0.216,240.21,1.8,0.0,1.0,1.0
23102,2010-10-17 01:02:00,0.41,0.216,240.39,1.8,0.0,1.0,1.0
23103,2010-10-17 01:03:00,0.41,0.216,240.15,1.8,0.0,1.0,0.0
23104,2010-10-17 01:04:00,0.41,0.218,240.71,1.8,0.0,1.0,1.0
23105,2010-10-17 01:05:00,0.504,0.326,240.93,2.4,0.0,1.0,1.0
23106,2010-10-17 01:06:00,0.434,0.246,241.4,2.0,0.0,2.0,0.0
23107,2010-10-17 01:07:00,0.394,0.19,241.37,1.8,0.0,1.0,1.0
23108,2010-10-17 01:08:00,0.394,0.19,241.33,1.8,0.0,1.0,1.0
23109,2010-10-17 01:09:00,0.392,0.19,241.31,1.8,0.0,1.0,0.0
23110,2010-10-17 01:10:00,0.39,0.19,241.23,1.8,0.0,1.0,1.0
23111,2010-10-17 01:11:00,0.39,0.19,241.34,1.8,0.0,1.0,0.0
23112,2010-10-17 01:12:00,0.378,0.176,241.29,1.6,0.0,1.0,1.0
23113,2010-10-17 01:13:00,0.316,0.086,240.84,1.4,0.0,1.0,1.0
23114,2010-10-17 01:14:00,0.316,0.086,240.93,1.4,0.0,2.0,0.0
23115,2010-10-17 01:15:00,0.316,0.086,241.1,1.4,0.0,1.0,1.0
23116,2010-10-17 01:16:00,0.316,0.086,240.83,1.4,0.0,1.0,1.0
23117,2010-10-17 01:17:00,0.316,0.084,240.61,1.4,0.0,1.0,0.0
23118,2010-10-17 01:18:00,0.316,0.084,240.68,1.4,0.0,1.0,1.0
23119,2010-10-17 01:19:00,0.316,0.088,241.42,1.4,0.0,1.0,1.0
23120,2010-10-17 01:20:00,0.316,0.088,241.35,1.4,0.0,1.0,0.0
23121,2010-10-17 01:21:00,0.274,0.0,241.72,1.2,0.0,1.0,1.0
23122,2010-10-17 01:22:00,0.248,0.0,241.68,1.0,0.0,0.0,1.0
23123,2010-10-17 01:23:00,0.248,0.0,241.24,1.0,0.0,0.0,0.0
23124,2010-10-17 01:24:00,0.342,0.066,241.09,1.6,0.0,0.0,1.0
23125,2010-10-17 01:25:00,0.356,0.098,240.99,1.4,0.0,0.0,1.0
23126,2010-10-17 01:26:00,0.354,0.1,241.32,1.4,0.0,0.0,0.0
23127,2010-10-17 01:27:00,0.35,0.098,241.12,1.4,0.0,0.0,1.0
23128,2010-10-17 01:28:00,0.348,0.098,240.89,1.4,0.0,0.0,0.0
23129,2010-10-17 01:29:00,0.348,0.1,241.42,1.4,0.0,0.0,1.0
23130,2010-10-17 01:30:00,0.348,0.102,241.85,1.4,0.0,0.0,1.0
23131,2010-10-17 01:31:00,0.346,0.102,241.8,1.4,0.0,0.0,0.0
23132,2010-10-17 01:32:00,0.346,0.102,242.07,1.4,0.0,0.0,1.0
23133,2010-10-17 01:33:00,0.346,0.104,242.3,1.4,0.0,0.0,1.0
23134,2010-10-17 01:34:00,0.344,0.102,241.88,1.4,0.0,0.0,0.0
23135,2010-10-17 01:35:00,0.344,0.102,241.93,1.4,0.0,0.0,1.0
23136,2010-10-17 01:36:00,0.324,0.074,241.97,1.4,0.0,0.0,1.0
23137,2010-10-17 01:37:00,0.25,0.0,242.12,1.0,0.0,0.0,0.0
23138,2010-10-17 01:38:00,0.25,0.0,242.2,1.0,0.0,0.0,1.0
23139,2010-10-17 01:39:00,0.248,0.0,241.64,1.0,0.0,0.0,1.0
